Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage(Km),Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age,Predicted_Price,Actual_Price
1091.0,CHEVROLET,Impala,Sedan,Yes,Petrol,2.5,80245.0,4.0,Automatic,Front,Left wheel,Black,4.0,9.0,52958.843584548566,52959
503.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,79092.0,4.0,Automatic,Front,Left wheel,Grey,4.0,13.0,16899.23985849047,16900
658.0,OPEL,Corsa,Goods wagon,No,Diesel,1.3,210000.0,4.0,Manual,Front,Left wheel,White,2.0,16.0,8781.00000000004,8781
784.0,HONDA,Civic,Coupe,Yes,Petrol,1.5,19217.0,4.0,Automatic,Front,Left wheel,Blue,4.0,8.0,73096.85569102688,73131
562.0,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.4,58052.0,4.0,Automatic,Front,Left wheel,White,4.0,10.0,24257.34226933833,24273
308.0,HONDA,Civic,Sedan,Yes,Hybrid,1.5,49272.0,4.0,Automatic,Front,Left wheel,Blue,0.0,10.0,4861.000000000073,4861
531.0,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.6,65642.0,4.0,Automatic,Front,Left wheel,Blue,4.0,13.0,12199.495417127968,12187
585.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,90000.0,4.0,Automatic,Front,Left wheel,Silver,4.0,12.0,27909.798298763388,27911
781.0,BMW,428,Coupe,Yes,Petrol,2.0,94950.0,4.0,Tiptronic,Rear,Left wheel,Black,12.0,11.0,36696.965594641944,36692
586.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,228751.0,4.0,Automatic,Front,Left wheel,Black,12.0,13.0,14113.0,14113
473.0,FIAT,500L,Jeep,Yes,Petrol,1.4,56431.0,4.0,Tiptronic,4x4,Left wheel,White,12.0,11.0,17249.000000000473,17249
1017.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,63433.0,4.0,Automatic,Front,Left wheel,Silver,4.0,8.0,45209.939996058165,45210
781.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,200000.0,4.0,Automatic,Front,Left wheel,Black,10.0,16.0,50.0,50
501.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,121324.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,12289.70012945391,12334
1267.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,129000.0,4.0,Automatic,Front,Right-hand drive,Silver,6.0,12.0,10349.00000000012,10349
1055.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,140800.0,6.0,Automatic,4x4,Left wheel,Black,0.0,12.0,15681.000000000458,15681
781.0,FIAT,500,Coupe,Yes,Petrol,1.4,50000.0,4.0,Manual,Front,Left wheel,White,8.0,12.0,17876.00000000025,17876
1018.0,BMW,535,Sedan,Yes,Petrol,3.0,137600.0,6.0,Tiptronic,Rear,Left wheel,Black,0.0,14.0,34498.09826747536,34497
584.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,105600.0,4.0,Automatic,Front,Left wheel,Beige,0.0,11.0,16934.99999999977,16935
765.0,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,93304.0,4.0,Automatic,4x4,Left wheel,White,0.0,10.0,5018.000000000053,5018
765.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,146844.0,4.0,Automatic,Front,Left wheel,Blue,4.0,10.0,36552.59895126712,36567
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,232032.0,4.0,Automatic,Front,Left wheel,Silver,12.0,12.0,392.00000000000034,392
781.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,144000.0,4.0,Variator,Front,Right-hand drive,Silver,8.0,13.0,14113.0,14113
1077.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,56000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,6.0,79924.16784578263,80074
781.0,MITSUBISHI,Airtrek,Jeep,Yes,Petrol,2.0,180000.0,4.0,Tiptronic,4x4,Left wheel,Silver,4.0,23.0,4860.386179824979,4861
463.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,0.0,4.0,Automatic,Front,Left wheel,Black,12.0,7.0,6425.893253886942,6429
781.0,FORD,C-MAX,Hatchback,Yes,Plug-in Hybrid,2.0,102000.0,4.0,Tiptronic,Front,Left wheel,Beige,6.0,11.0,22266.229950232286,22266
779.0,TOYOTA,Camry,Sedan,No,Hybrid,2.5,75000.0,4.0,Automatic,Front,Left wheel,Grey,12.0,12.0,17561.999999999683,17562
761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,0.0,4.0,Automatic,Front,Left wheel,Silver,12.0,15.0,392.00000000000034,392
988.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,216000.0,4.0,Automatic,Front,Left wheel,Carnelian red,4.0,18.0,10663.00000000014,10663
645.0,HYUNDAI,Elantra,Jeep,Yes,Petrol,1.8,308501.0,4.0,Automatic,Front,Left wheel,Blue,12.0,14.0,2194.9999999999786,2195
707.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,61208.0,4.0,Automatic,Front,Left wheel,White,4.0,14.0,7056.00000000015,7056
900.0,KIA,Sportage,Jeep,No,Petrol,2.4,61157.0,4.0,Tiptronic,4x4,Left wheel,Black,10.0,10.0,29792.999999999523,29793
781.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,68000.0,4.0,Tiptronic,Front,Left wheel,Silver,12.0,13.0,21953.00000000024,21953
586.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,192683.0,4.0,Automatic,Front,Left wheel,White,0.0,13.0,627.000000000001,627
781.0,VOLKSWAGEN,Vento,Sedan,No,Petrol,1.8,182000.0,4.0,Manual,Front,Left wheel,Blue,0.0,31.0,4000.000000000037,4000
1399.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,317470.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,15.0,220.00000000000227,220
1664.0,TOYOTA,Tundra,Coupe,Yes,Petrol,5.7,234683.0,8.0,Automatic,Rear,Left wheel,White,12.0,12.0,125.04904296649187,125
753.0,CHEVROLET,Malibu,Sedan,Yes,Petrol,2.4,103541.0,4.0,Automatic,Front,Left wheel,White,12.0,13.0,3292.9999999999627,3293
781.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,210000.0,4.0,Variator,Front,Left wheel,Green,4.0,19.0,10663.00000000014,10663
1195.0,FORD,Transit,Microbus,No,Diesel,2.2,107000.0,4.0,Manual,Front,Left wheel,Yellow,4.0,17.0,15524.00000000017,15524
930.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,46764.0,4.0,Automatic,Front,Left wheel,Blue,4.0,7.0,47211.39816007241,47205
781.0,AUDI,A5 Sportback,Coupe,Yes,Petrol,3.2,203000.0,6.0,Tiptronic,4x4,Left wheel,Black,12.0,17.0,21326.039996286647,21326
1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,205968.0,6.0,Automatic,4x4,Left wheel,White,12.0,15.0,1646.0000000000105,1646
642.0,KIA,Optima,Sedan,Yes,Petrol,2.0,142400.0,4.0,Tiptronic,Front,Left wheel,Black,11.0,13.0,21953.00000000024,21953
475.0,HYUNDAI,Accent,Sedan,Yes,Petrol,1.4,141000.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,12719.90998970449,12720
919.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,169939.0,6.0,Automatic,4x4,Left wheel,White,12.0,13.0,549.0000000000008,549
1347.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,252000.0,4.0,Automatic,Front,Left wheel,Yellow,4.0,17.0,13589.000000000253,13589
781.0,HONDA,FIT,Hatchback,No,Petrol,1.5,0.0,4.0,Automatic,Front,Right-hand drive,White,4.0,22.0,30.000000000000014,30
746.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,142426.0,4.0,Automatic,Front,Left wheel,White,12.0,16.0,1882.0000000000168,1882
924.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,1.8,49800.0,4.0,Automatic,Front,Left wheel,Grey,12.0,8.0,34496.99999999952,34497
781.0,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,128000.0,4.0,Automatic,Front,Right-hand drive,Silver,4.0,13.0,158.63244296467465,157
1811.0,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,357246.0,8.0,Automatic,4x4,Left wheel,Grey,0.0,15.0,40141.99999999987,40142
1079.0,MITSUBISHI,Outlander,Jeep,No,Petrol,2.0,14000.0,4.0,Automatic,Front,Left wheel,Blue,10.0,7.0,31987.17828115085,31988
781.0,HYUNDAI,Santa FE,Jeep,No,CNG,2.4,2342.0,4.0,Tiptronic,Front,Left wheel,Sky blue,2.0,24.0,3000.0000000000264,3000
781.0,TOYOTA,Vitz,Hatchback,No,Petrol,1.3,125000.0,4.0,Manual,Front,Right-hand drive,Golden,2.0,22.0,8467.000000000095,8467
779.0,TOYOTA,Camry HYBRID,Sedan,No,Hybrid,2.5,119000.0,4.0,Tiptronic,Front,Left wheel,Blue,12.0,12.0,24775.00000000051,24775
639.0,FORD,Focus ST,Hatchback,Yes,Petrol,2.0,62418.0,4.0,Manual,Front,Left wheel,Yellow,8.0,11.0,17405.44781967063,17405
781.0,NISSAN,Note,Sedan,No,LPG,1.5,2000.0,4.0,Automatic,Front,Right-hand drive,Blue,2.0,20.0,7214.07940761591,7213
781.0,MERCEDES-BENZ,GL 450,Jeep,Yes,Petrol,4.7,198400.0,8.0,Tiptronic,4x4,Left wheel,Black,0.0,19.0,21953.00000000024,21953
781.0,NISSAN,Micra,Sedan,No,Petrol,1.2,248000.0,4.0,Manual,Front,Left wheel,Blue,7.0,21.0,7996.979997523835,7997
1090.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,67233.0,4.0,Automatic,Front,Left wheel,Black,4.0,17.0,7682.999999999915,7683
1076.0,HYUNDAI,Santa FE,Jeep,Yes,Petrol,2.0,5900.0,4.0,Automatic,Front,Left wheel,Grey,4.0,5.0,87841.7864463756,87927
442.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,47672.0,4.0,Automatic,Front,Left wheel,White,12.0,8.0,1882.0000000000168,1882
1249.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,47301.0,4.0,Automatic,Front,Left wheel,Red,12.0,8.0,7055.759953055246,7056
891.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,52000.0,4.0,Automatic,Front,Left wheel,Black,0.0,9.0,22579.659787585162,22580
502.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,69000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,12.0,18112.634273831376,18117
781.0,TOYOTA,Prius,Sedan,No,Petrol,1.8,162000.0,4.0,Automatic,Front,Left wheel,Grey,12.0,15.0,18503.000000000335,18503
585.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,76509.0,4.0,Automatic,Front,Left wheel,Silver,7.0,12.0,15994.000000000395,15994
583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,129013.0,4.0,Automatic,Front,Left wheel,Grey,4.0,14.0,20004.689761978716,20005
1076.0,LEXUS,NX 300,Jeep,Yes,Petrol,2.0,1792.0,4.0,Automatic,Front,Left wheel,White,12.0,5.0,549.0000000000008,549
629.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,74000.0,4.0,Tiptronic,4x4,Left wheel,Silver,10.0,10.0,23206.999999999494,23207
382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,100747.0,4.0,Automatic,Front,Left wheel,Green,0.0,10.0,2665.999999999961,2666
394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,398069.0,4.0,Automatic,Front,Left wheel,Black,12.0,11.0,1098.0000000000105,1098
640.0,AUDI,A4,Sedan,Yes,Petrol,2.0,157584.0,4.0,Automatic,4x4,Left wheel,Black,0.0,12.0,281.99999999999903,282
503.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,75000.0,4.0,Automatic,Front,Left wheel,White,8.0,13.0,17248.959995408444,17249
1750.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,260053.0,6.0,Automatic,4x4,Left wheel,Silver,12.0,17.0,549.0000000000008,549
781.0,TOYOTA,Hilux,Jeep,No,Diesel,3.0,197000.0,4.0,Manual,4x4,Left wheel,Brown,0.0,13.0,50178.479973599395,50178
919.0,BMW,X5,Jeep,Yes,Diesel,3.0,273962.0,6.0,Automatic,4x4,Left wheel,White,0.0,13.0,220.00000000000227,220
781.0,TOYOTA,Altezza,Sedan,No,Petrol,2.0,180000.0,6.0,Automatic,Rear,Right-hand drive,Silver,0.0,26.0,7213.000000000082,7213
1197.0,NISSAN,X-Terra,Jeep,No,Petrol,4.0,138965.0,6.0,Automatic,4x4,Left wheel,Black,8.0,13.0,18503.000000000335,18503
779.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,289600.0,6.0,Tiptronic,Front,Left wheel,White,8.0,12.0,22894.000000000462,22894
781.0,DODGE,Caliber,Hatchback,No,Petrol,2.0,83000.0,4.0,Automatic,Front,Left wheel,Golden,6.0,15.0,15052.99999999988,15053
781.0,MERCEDES-BENZ,C 230,Sedan,Yes,Petrol,2.5,225000.0,6.0,Manual,Rear,Left wheel,Black,8.0,19.0,15681.000000000458,15681
781.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Petrol,3.5,180000.0,6.0,Tiptronic,4x4,Left wheel,Black,10.0,19.0,19604.727105860722,19601
781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,126700.0,5.0,Tiptronic,Front,Left wheel,Grey,12.0,13.0,21325.999999999793,21326
781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,159379.0,4.0,Automatic,Front,Left wheel,White,12.0,13.0,3136.0000000000236,3136
696.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,164593.0,4.0,Automatic,Front,Left wheel,Grey,4.0,12.0,42761.49348177088,42764
586.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,160160.0,4.0,Tiptronic,Front,Left wheel,Black,12.0,13.0,16934.99999999977,16935
831.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,0.0,4.0,Automatic,Front,Left wheel,Silver,0.0,14.0,392.00000000000034,392
1024.0,SUBARU,Forester,Jeep,No,Petrol,2.5,232000.0,4.0,Tiptronic,4x4,Left wheel,Silver,5.0,15.0,13172.000000000005,13172
781.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,56000.0,4.0,Tiptronic,Front,Left wheel,Grey,8.0,12.0,23521.1499526706,23521
862.0,SUBARU,Impreza,Sedan,Yes,Petrol,2.5,113061.0,4.0,Automatic,4x4,Left wheel,Black,0.0,14.0,187.99999999999787,188
781.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,150000.0,4.0,Automatic,Front,Left wheel,White,8.0,12.0,59.925463020566,60
781.0,BMW,520 I,Sedan,Yes,Petrol,2.0,300000.0,6.0,Manual,Rear,Left wheel,Green,2.0,33.0,4233.999999999945,4234
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,232032.0,4.0,Automatic,Front,Left wheel,Silver,12.0,12.0,392.00000000000034,392
1017.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,45242.0,4.0,Automatic,Front,Left wheel,Grey,12.0,8.0,4703.999999999961,4704
640.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,206088.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,14164.00662131398,14166
781.0,OPEL,Astra,Goods wagon,No,Petrol,1.6,0.0,4.0,Manual,Front,Left wheel,Blue,2.0,29.0,3302.94949500641,3300
781.0,BMW,M6,Coupe,Yes,Petrol,5.0,187500.0,10.0,Tiptronic,Rear,Left wheel,Black,12.0,18.0,37632.9999999994,37633
640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,126148.0,4.0,Automatic,Front,Left wheel,Brown,4.0,12.0,30855.636477886364,30856
781.0,BMW,328,Coupe,Yes,Petrol,2.8,180000.0,6.0,Manual,Rear,Left wheel,Black,0.0,28.0,10975.999999999767,10976
781.0,BMW,M6 Gran cupe,Sedan,Yes,Petrol,0.4,100000.0,8.0,Automatic,Rear,Left wheel,Black,12.0,11.0,166332.4671778105,163077
639.0,FORD,Fusion,Sedan,Yes,Petrol,2.0,141752.0,4.0,Automatic,4x4,Left wheel,White,0.0,11.0,18816.999999999633,18817
400.0,TOYOTA,Aqua,Universal,Yes,Hybrid,1.5,9942.0,4.0,Automatic,Front,Left wheel,Grey,4.0,7.0,45822.670129545244,45825
781.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,150400.0,4.0,Automatic,Front,Left wheel,Silver,6.0,12.0,20384.99999999983,20385
645.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,197328.0,4.0,Automatic,Front,Left wheel,White,12.0,14.0,187.99999999999787,188
1646.0,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,273493.0,8.0,Automatic,4x4,Left wheel,Silver,0.0,10.0,61156.637211800116,61154
924.0,TOYOTA,Venza,Jeep,Yes,Petrol,2.7,108398.0,4.0,Automatic,4x4,Left wheel,Silver,12.0,14.0,7213.000000000082,7213
639.0,VOLKSWAGEN,Golf TDI,Hatchback,Yes,Diesel,2.0,51742.0,4.0,Manual,Front,Left wheel,Blue,8.0,11.0,21794.658415818976,21796
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,278223.0,4.0,Automatic,Front,Left wheel,Silver,4.0,10.0,10663.00000000014,10663
781.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,156000.0,4.0,Variator,Front,Left wheel,Silver,4.0,18.0,12231.000000000133,12231
1080.0,PORSCHE,Cayenne,Jeep,Yes,Petrol,3.6,56886.0,6.0,Automatic,4x4,Left wheel,Black,12.0,11.0,861.999999999996,862
781.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.8,98580.0,4.0,Automatic,Front,Left wheel,Blue,9.0,14.0,14113.0,14113
781.0,TOYOTA,Hilux,Pickup,No,Diesel,3.0,104000.0,6.0,Manual,4x4,Left wheel,White,6.0,13.0,50178.23998622513,50178
890.0,KIA,Optima,Sedan,Yes,Petrol,2.0,28123.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,22099.359621816733,22110
781.0,TOYOTA,RAV 4,Jeep,No,Diesel,2.2,150000.0,4.0,Manual,4x4,Left wheel,Grey,8.0,17.0,25088.99999999966,25089
781.0,BMW,X5,Jeep,Yes,Petrol,3.0,180000.0,6.0,Tiptronic,4x4,Left wheel,Blue,10.0,17.0,23520.999999999854,23521
781.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,130000.0,6.0,Automatic,Front,Left wheel,Silver,12.0,12.0,18816.999999999633,18817
503.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,28000.0,4.0,Automatic,Front,Left wheel,Silver,4.0,13.0,22500.253518380563,22502
1058.0,INFINITI,JX35,Jeep,Yes,Petrol,3.5,112000.0,6.0,Automatic,Front,Left wheel,Black,10.0,13.0,17249.000000000473,17249
640.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,171755.0,4.0,Automatic,Front,Left wheel,Silver,4.0,12.0,36822.51877189894,36827
1405.0,BMW,X5,Jeep,Yes,Diesel,3.0,229854.0,6.0,Automatic,4x4,Left wheel,Green,0.0,16.0,1803.0000000000184,1803
781.0,MERCEDES-BENZ,C 200,Sedan,No,Petrol,2.0,150000.0,4.0,Manual,Rear,Left wheel,Blue,2.0,29.0,7526.999999999905,7527
481.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,89758.0,4.0,Automatic,Front,Left wheel,White,0.0,8.0,392.00000000000034,392
2566.0,FORD,Mustang,Jeep,Yes,Petrol,5.0,39576.0,8.0,Automatic,Rear,Left wheel,Black,12.0,7.0,7996.999999999857,7997
639.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,54546.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,11296.098946938106,11299
781.0,OPEL,Vectra,Goods wagon,No,Petrol,1.6,111111.0,4.0,Manual,Front,Left wheel,Grey,2.0,28.0,3763.000000000046,3763
1661.0,AUDI,A5,Coupe,Yes,Petrol,2.0,78000.0,4.0,Tiptronic,Rear,Right-hand drive,Black,8.0,12.0,9095.000000000118,9095
503.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,46756.0,4.0,Automatic,Front,Left wheel,Black,4.0,13.0,16898.528725482553,16900
781.0,BMW,530,Sedan,Yes,Petrol,3.0,170000.0,6.0,Tiptronic,Rear,Left wheel,Blue,8.0,20.0,18816.999999999633,18817
609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,32000.0,4.0,Automatic,Front,Left wheel,Black,12.0,7.0,61139.60251936396,61154
1413.0,HONDA,FIT,Hatchback,No,Petrol,1.5,39333.0,4.0,Variator,Front,Right-hand drive,Silver,8.0,14.0,9408.000000000116,9408
586.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,186000.0,4.0,Automatic,Front,Left wheel,Silver,10.0,13.0,18188.999999999854,18189
1024.0,VOLKSWAGEN,Crafter,Microbus,No,Diesel,2.5,215000.0,4.0,Manual,Rear,Left wheel,White,0.0,15.0,20001.39987402404,20000
779.0,LEXUS,ES 350,Sedan,Yes,Hybrid,2.5,87952.0,4.0,Automatic,Front,Left wheel,Silver,12.0,12.0,1959.999999999981,1960
345.0,CHEVROLET,Volt Premier,Hatchback,Yes,Plug-in Hybrid,1.5,80000.0,4.0,Variator,Front,Left wheel,Black,8.0,9.0,45178.22257868222,45160
456.0,TOYOTA,Camry XLEi,Sedan,Yes,Hybrid,2.5,134000.0,6.0,Automatic,Rear,Left wheel,Black,12.0,10.0,40768.90999678749,40769
5908.0,BMW,520,Sedan,No,Petrol,2.5,0.0,6.0,Tiptronic,Rear,Right-hand drive,Silver,4.0,26.0,5645.0000000000555,5645
394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,179381.0,4.0,Automatic,Front,Left wheel,Black,12.0,11.0,11133.000000000131,11133
781.0,MERCEDES-BENZ,E 500,Sedan,Yes,Petrol,5.0,125000.0,8.0,Automatic,Rear,Left wheel,White,12.0,22.0,16621.000000000327,16621
308.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,270410.0,4.0,Automatic,Front,Left wheel,White,12.0,11.0,940.9999999999992,941
382.0,FORD,Fusion HYBRID,Sedan,Yes,Hybrid,2.0,81000.0,4.0,Variator,Front,Left wheel,Grey,4.0,10.0,26964.524250444094,26971
781.0,BMW,328,Sedan,No,Petrol,2.8,123000.0,6.0,Manual,Rear,Left wheel,Blue,6.0,27.0,7526.999999999905,7527
777.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,221688.0,4.0,Automatic,Front,Left wheel,Grey,12.0,11.0,94.00000000000092,94
629.0,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,35607.0,4.0,Automatic,Front,Left wheel,White,4.0,10.0,19599.008114376917,19601
394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,130478.0,4.0,Automatic,Front,Left wheel,White,12.0,11.0,861.999999999996,862
781.0,MERCEDES-BENZ,Vito,Minivan,No,Diesel,2.2,270000.0,4.0,Manual,Front,Left wheel,Yellow,2.0,23.0,10035.799962130266,10036
781.0,JEEP,Cherokee,Jeep,No,Petrol,2.4,168000.0,4.0,Tiptronic,Front,Left wheel,Grey,12.0,10.0,28851.99999999925,28852
640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,111307.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,26107.447029521547,26108
583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,163693.0,4.0,Automatic,Front,Left wheel,Grey,4.0,14.0,18530.879961520262,18531
247.0,HONDA,FIT,Hatchback,Yes,Hybrid,1.3,102082.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,13706.111736042689,13702
810.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,1.8,89525.0,4.0,Automatic,Front,Left wheel,White,12.0,9.0,1725.0000000000182,1725
917.0,AUDI,A7,Hatchback,Yes,Petrol,3.0,158091.0,6.0,Automatic,4x4,Left wheel,Blue,12.0,12.0,2509.000000000022,2509
707.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,93290.0,4.0,Automatic,Front,Left wheel,Black,4.0,14.0,27934.151275788456,27946
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,291105.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,15681.000000000458,15681
640.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,71561.0,4.0,Automatic,Front,Left wheel,Grey,4.0,12.0,24924.278248291306,24920
640.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,93338.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,26151.996342632796,26149
781.0,FORD,Fiesta,Hatchback,No,Petrol,1.6,73600.0,4.0,Tiptronic,Front,Left wheel,Silver,12.0,9.0,17245.129841898153,17245
781.0,TOYOTA,Caldina,Sedan,No,CNG,2.0,111111.0,4.0,Automatic,4x4,Right-hand drive,White,6.0,20.0,7526.999999999905,7527
911.0,MERCEDES-BENZ,C 220,Sedan,No,Diesel,2.2,24500.0,6.0,Manual,Rear,Left wheel,Silver,12.0,15.0,21325.999999999793,21326
891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,50255.0,4.0,Automatic,Front,Left wheel,Red,4.0,9.0,44228.87658371424,44213
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,232032.0,4.0,Automatic,Front,Left wheel,Silver,12.0,12.0,392.00000000000034,392
781.0,KIA,Optima X,Sedan,Yes,Petrol,2.0,155000.0,12.0,Tiptronic,Front,Left wheel,Carnelian red,12.0,13.0,21011.057912319553,21012
781.0,HONDA,Cr-v,Jeep,No,CNG,2.0,275200.0,4.0,Manual,4x4,Right-hand drive,Black,2.0,26.0,6115.199839937165,6115
790.0,DAEWOO,Gentra,Sedan,Yes,Petrol,1.6,91930.0,4.0,Automatic,Front,Left wheel,Silver,4.0,16.0,3763.0000000000528,3763
707.0,SSANGYONG,Actyon,Sedan,Yes,Diesel,2.0,189855.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,16321.367101635335,16333
394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,0.0,4.0,Automatic,Front,Left wheel,Black,12.0,11.0,5958.999999999918,5959
1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,182821.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,39215.49805872058,39201
586.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,89000.0,4.0,Variator,Front,Left wheel,Black,10.0,13.0,18503.000000000335,18503
528.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,70835.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,25889.000000000007,25889
781.0,BMW,X5,Jeep,Yes,Petrol,3.0,160000.0,6.0,Tiptronic,4x4,Left wheel,Beige,6.0,17.0,25716.000000000273,25716
781.0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,1.8,250000.0,4.0,Automatic,4x4,Right-hand drive,Silver,2.0,27.0,5331.099907279564,5331
862.0,BMW,328,Sedan,Yes,Petrol,2.8,108800.0,4.0,Tiptronic,Rear,Left wheel,White,4.0,12.0,31360.99999999973,31361
